WorkOrder,PICCNO,Textbox8,Textbox9,Textbox10,Folio_Name,StreetAddress,StreetAddress3,StreetAddress2,Textbox19,StreetAddress5,Textbox18,NotesToTP,StreetAddress4,Textbox16,StreetAddress6,Textbox68,Textbox22,Textbox24,Textbox26,Work_Onsite_Date_Time,Work_Completed_Date_Time,Textbox50,TradeDescription,ItemCode,quantity1,Textbox15,Textbox6,StreetAddress11,StreetAddress13,StreetAddress15,Work_Done_Text,Textbox76,Textbox77
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CTF,CTF200,1,"FLOORING 21 PLY <=2M2, REPL flooring repair from removed fireplace",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CTF,CTF300,1.5,"FLOORING PLY <=2M2, REPL",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CWA,CHW110,3,"WINDOW AL CATCH, REPL cant determine until boards removed  V1 - qty changed from 4 to 3",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CWA,CHW170,2,"WINDOW AL RESTRICTORS, S&F/REPL cant determine until boards removed  V1 - qty changed from 4 to 2",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",DAP,DAP100,20,"ADDITIONAL PREP, WALL/CEILING",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",DPI,DPI900,48,"STRIP PAPER, PLASTER & PREP",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",DPL,DPL110,3,"STOPPING PATCH, S&F required",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",FCA,FCA300,15,"CARPET, LAY  required",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",FCA,FCA400,15,"CARPET UNDERLAY, LAY required",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",TST,TCC130,750,BIOHAZARD REMOVAL remove all excess glass in exterior of property from break in as discussed with vs,Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",YCL,YCL250,1,"CLOTHES LINE ROTARY, S&F too low currently",Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",YFE,YFE230,1,"FENCE MESH, REFIX back fence as per ko",Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CDA,CDT700,1,"DR INT HINGED, REPL required",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CDA,CHD540,1,WC/BATH PRIVACY TURN KNOB required,Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CHB,CHB100,1,"TOILET ROLL HOLDER, REPL required",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CHM,CHD200,1,"LATCH COMPL, REPL required",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CLI,CLI200,1,PLSTR BD PATCH ,Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",DPI,DPI910,15,PREP FOR ACRYLIC OVER ENAMEL extra prep,Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",DPL,DPL110,1,"STOPPING PATCH, S&F ",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",KCH,KCH330,1,"VINYL STRIP, RESEAL & POLISH required",Location: Toilet 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CHM,CHD410,2,"KEY & LOCK BARREL, REPL front and back door",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CIN,CIN151,89,"INSULATION CEILING, ZONE 1 & 2, S&F if required will VO off if not",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CIN,CIN210,89,"R1.9 INSULATION FLOOR POLYESTER, SEMI RIGID, S&F Silversark needs to be replaced",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",CIN,CIN250,89,"GROUND BARRIER, S&F required",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",DRP,DRH300,1,REDECORATE WHOLE INTERIOR 3BED as per ko,Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",KCH,KCH050,0.5,"RUBBISH INT, REM",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",KCH,KCH160,1,"CLEAN WHOLE HSE 2 - 5 BEDRM, MJR   V1 - correct code",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",KCX,KCX100,1,"CLEAN EXT WALLS HSE, 1 STY",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",TST,TCC130,500,BIOHAZARD REMOVAL REMOVAL OF ALL GLASS INSIDE AS H&S RISK TO ALL TRADES/ EXPOSED GLASS IN ALL WINDOWS REMOVED ,Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",YMG,YMS210,5,"SOW SEED, S&F sow seed to front garden area where excess glass was fond",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
WO12933354,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,71 KOKIRI CRES  WAITANGIRUA PORIRUA,,,BYDH Construction Limited,Ph: URG - 0273111387 GNLs - 0273169074,Asbestos is present; ASBESTOS,,, ,,25/01/2023 15:52 PM,27/01/2023 00:00 AM,30/03/2023 17:00 PM,25/01/2023 09:00 AM,30/03/2023 13:55 PM,"Work Details: Meth Reinstatement - 71 Kokiri Cres, Waitangirua, Porirua, 5024 - VPM Uriah - Spotless Matt - WCOM 17/03/2023",YMG,YMS220,5,"TOPSOIL, S&F soil required",Location: Unit ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
